# Experiment,T,t (min),mu0,mu1,mu2,mu3,C
6.000000000000000000e+00,3.621999999999999886e+01,3.143333000000000155e+01,1.468164700000000012e+05,2.086275870000000112e+06,7.243337014000000060e+07,4.069468888429999828e+09,1.459834070851024346e-01
6.000000000000000000e+00,3.602000000000000313e+01,3.270000000000000284e+01,1.681430000000000000e+05,2.215344410000000149e+06,7.025876090999999642e+07,4.145543624630000114e+09,1.461221645847375628e-01
6.000000000000000000e+00,3.584000000000000341e+01,3.396667000000000058e+01,1.999019700000000012e+05,2.342487410000000149e+06,7.659244081000000238e+07,4.314923954119999886e+09,1.455743639764975339e-01
6.000000000000000000e+00,3.567999999999999972e+01,3.521667000000000058e+01,2.144833900000000140e+05,2.463459859999999870e+06,7.338554845999999344e+07,4.815143942569999695e+09,1.465881824753138829e-01
6.000000000000000000e+00,3.553999999999999915e+01,3.648333000000000226e+01,1.977637099999999919e+05,2.580042029999999795e+06,8.276588570000000298e+07,4.972629466649999619e+09,1.446654268442830182e-01
6.000000000000000000e+00,3.542000000000000171e+01,3.773333000000000226e+01,2.098405499999999884e+05,2.419892609999999870e+06,8.551081757999999821e+07,4.871894662029999733e+09,1.449103779425441330e-01
6.000000000000000000e+00,3.531000000000000227e+01,3.900000000000000000e+01,2.450960899999999965e+05,2.792443040000000037e+06,9.160515956999999285e+07,4.998268946479999542e+09,1.430716844116181885e-01
6.000000000000000000e+00,3.521999999999999886e+01,4.026666999999999774e+01,2.333098699999999953e+05,2.745015379999999888e+06,8.682968267000000179e+07,5.113629229199999809e+09,1.419925048844376259e-01
6.000000000000000000e+00,3.513000000000000256e+01,4.153332999999999942e+01,2.316201799999999930e+05,2.980046520000000019e+06,1.000289567300000042e+08,5.218762847619999886e+09,1.430944004744722498e-01
6.000000000000000000e+00,3.513000000000000256e+01,4.278332999999999942e+01,2.415965499999999884e+05,2.908249560000000056e+06,8.697572465000000596e+07,5.178292503220000267e+09,1.420633861402660347e-01
6.000000000000000000e+00,3.471000000000000085e+01,4.404999999999999716e+01,2.660841400000000140e+05,2.993634399999999907e+06,1.004942322500000000e+08,5.410891042659999847e+09,1.410626575299413765e-01
6.000000000000000000e+00,3.435999999999999943e+01,4.531667000000000201e+01,2.633848499999999767e+05,3.584087589999999851e+06,9.116366814000000060e+07,5.527585875750000000e+09,1.435393316500463423e-01
6.000000000000000000e+00,3.406000000000000227e+01,4.658332999999999657e+01,2.905472299999999814e+05,3.546924060000000056e+06,1.058923513400000036e+08,5.797222403829999924e+09,1.403223846169393552e-01
6.000000000000000000e+00,3.379999999999999716e+01,4.783332999999999657e+01,3.191947000000000116e+05,3.853668129999999888e+06,1.088399148199999928e+08,5.643165083260000229e+09,1.426801713093277524e-01
6.000000000000000000e+00,3.359000000000000341e+01,4.910000000000000142e+01,3.494846400000000140e+05,3.450815520000000019e+06,1.075557456899999976e+08,6.069879478449999809e+09,1.408997246241235624e-01
6.000000000000000000e+00,3.339999999999999858e+01,5.036666999999999916e+01,3.637307700000000186e+05,3.759073569999999832e+06,1.103865520300000012e+08,6.202595021319999695e+09,1.390827471654568492e-01
6.000000000000000000e+00,3.325000000000000000e+01,5.163333000000000084e+01,3.957395200000000186e+05,3.493736270000000019e+06,1.176402765799999982e+08,6.329592020409999847e+09,1.407962052426937893e-01
6.000000000000000000e+00,3.311999999999999744e+01,5.289999999999999858e+01,3.728226699999999837e+05,3.799559250000000000e+06,1.157117978599999994e+08,6.292254505739999771e+09,1.382989159570671700e-01
6.000000000000000000e+00,3.300999999999999801e+01,5.416667000000000343e+01,4.240212100000000210e+05,4.315184940000000410e+06,1.181281604099999964e+08,6.720498183479999542e+09,1.380202852882838893e-01
6.000000000000000000e+00,3.300999999999999801e+01,5.543332999999999799e+01,4.173198200000000070e+05,3.997357450000000186e+06,1.202643621500000060e+08,6.495570566699999809e+09,1.390524505316109716e-01
6.000000000000000000e+00,3.270000000000000284e+01,5.668332999999999799e+01,4.094883099999999977e+05,4.308340780000000261e+06,1.273387024599999934e+08,6.756634273600000381e+09,1.373892618548935851e-01
6.000000000000000000e+00,3.243999999999999773e+01,5.795000000000000284e+01,4.011013300000000163e+05,3.978705799999999814e+06,1.298559338199999928e+08,6.698256229409999847e+09,1.384076442280856301e-01
6.000000000000000000e+00,3.221999999999999886e+01,5.923333000000000226e+01,4.353311199999999953e+05,4.312667740000000224e+06,1.274091582399999946e+08,6.639326166930000305e+09,1.387123705498106707e-01
6.000000000000000000e+00,3.203000000000000114e+01,6.051666999999999774e+01,4.260717299999999814e+05,4.193852279999999795e+06,1.351740732199999988e+08,6.920964326989999771e+09,1.376996160621883347e-01
6.000000000000000000e+00,3.187000000000000099e+01,6.178332999999999942e+01,5.075037299999999814e+05,4.776328519999999553e+06,1.324527091700000018e+08,7.379270949979999542e+09,1.381118532975094959e-01
6.000000000000000000e+00,3.173999999999999844e+01,6.306667000000000201e+01,4.978571500000000233e+05,4.889931679999999702e+06,1.348588657299999893e+08,7.131135655449999809e+09,1.384003982679885836e-01
6.000000000000000000e+00,3.162999999999999901e+01,6.436666999999999916e+01,5.111357800000000279e+05,5.000104769999999553e+06,1.426693490000000000e+08,7.230341579300000191e+09,1.353471395625540918e-01
6.000000000000000000e+00,3.153000000000000114e+01,6.565000000000000568e+01,4.988983400000000256e+05,5.357508440000000410e+06,1.337561692199999988e+08,7.138553818619999886e+09,1.363914371418744331e-01
6.000000000000000000e+00,3.144999999999999929e+01,6.695000000000000284e+01,5.617749599999999627e+05,5.198427879999999888e+06,1.413361026800000072e+08,7.036167023399999619e+09,1.360877159278880977e-01
6.000000000000000000e+00,3.144999999999999929e+01,6.823332999999999515e+01,4.957319299999999930e+05,5.548563860000000335e+06,1.373977382299999893e+08,7.107668575319999695e+09,1.365270548383728522e-01
6.000000000000000000e+00,3.121000000000000085e+01,6.953333000000000652e+01,5.597359799999999814e+05,5.103137570000000298e+06,1.449304504499999881e+08,7.746554884529999733e+09,1.357111959130126444e-01
6.000000000000000000e+00,3.100000000000000000e+01,7.083333000000000368e+01,5.992147800000000279e+05,5.466716980000000447e+06,1.527622155000000000e+08,7.639375832909999847e+09,1.347395609707064679e-01
6.000000000000000000e+00,3.080999999999999872e+01,7.213333000000000084e+01,5.010180300000000279e+05,5.845851650000000373e+06,1.429960059499999881e+08,7.725414686920000076e+09,1.351423979075218607e-01
6.000000000000000000e+00,3.064000000000000057e+01,7.343332999999999799e+01,5.687842700000000186e+05,5.388067059999999590e+06,1.389977290999999940e+08,8.009030130119999886e+09,1.355727526457696508e-01
6.000000000000000000e+00,3.048999999999999844e+01,7.473332999999999515e+01,5.228202100000000210e+05,5.776986490000000224e+06,1.532320083899999857e+08,8.099849454439999580e+09,1.352902758395151672e-01
6.000000000000000000e+00,3.035999999999999943e+01,7.603333000000000652e+01,6.225587399999999907e+05,5.880253740000000224e+06,1.615452118499999940e+08,7.988539841210000038e+09,1.343053469769218966e-01
6.000000000000000000e+00,3.023000000000000043e+01,7.733333000000000368e+01,6.047394200000000419e+05,6.279697160000000149e+06,1.573680074600000083e+08,8.273609439590000153e+09,1.347469237742468240e-01
6.000000000000000000e+00,3.012999999999999901e+01,7.863333000000000084e+01,5.855136800000000512e+05,5.469620080000000075e+06,1.720683692899999917e+08,8.151451426369999886e+09,1.331167932551681476e-01
6.000000000000000000e+00,3.003000000000000114e+01,7.993332999999999799e+01,6.904335999999999767e+05,6.170092049999999814e+06,1.676387212800000012e+08,8.227312658220000267e+09,1.348789738181508102e-01
6.000000000000000000e+00,2.994000000000000128e+01,8.123332999999999515e+01,6.067288000000000466e+05,6.257629190000000410e+06,1.694666884199999869e+08,8.505905663710000038e+09,1.333541679650007417e-01
7.000000000000000000e+00,2.998999999999999844e+01,5.000000000000000000e+00,2.301390000000000146e+04,1.939742999999999884e+05,2.879288759999999776e+06,1.011158699599999934e+08,1.422794076665067631e-01
7.000000000000000000e+00,3.014999999999999858e+01,6.250000000000000000e+00,2.207156999999999971e+04,2.754418599999999860e+05,4.600358700000000186e+06,1.287081901299999952e+08,1.413145360681999640e-01
7.000000000000000000e+00,3.016000000000000014e+01,7.516700000000000159e+00,2.453809000000000015e+04,3.296612999999999884e+05,6.230497589999999851e+06,1.850127830600000024e+08,1.420144442837341370e-01
7.000000000000000000e+00,2.985000000000000142e+01,8.766700000000000159e+00,2.039713999999999942e+04,3.773669099999999744e+05,7.756876879999999888e+06,2.352213754699999988e+08,1.426512651915678997e-01
7.000000000000000000e+00,2.985000000000000142e+01,1.003330000000000055e+01,2.553227000000000044e+04,4.675270100000000093e+05,1.020250464000000060e+07,3.489854082500000000e+08,1.423710256187625256e-01
7.000000000000000000e+00,3.001000000000000156e+01,1.128330000000000055e+01,2.278975000000000000e+04,5.873373100000000559e+05,1.336686913000000082e+07,4.424333820299999714e+08,1.411832641910447383e-01
7.000000000000000000e+00,2.985999999999999943e+01,1.255000000000000071e+01,2.758104999999999927e+04,6.295698299999999581e+05,1.697546657000000030e+07,5.679378851399999857e+08,1.403665415741573996e-01
7.000000000000000000e+00,3.001000000000000156e+01,1.380000000000000071e+01,2.913743000000000029e+04,6.965935799999999581e+05,2.012535121999999881e+07,7.074471453700000048e+08,1.403519443446221704e-01
7.000000000000000000e+00,2.998999999999999844e+01,1.506670000000000087e+01,3.111077999999999884e+04,7.610262099999999627e+05,2.233628632999999821e+07,8.215175366200000048e+08,1.390390868919643141e-01
7.000000000000000000e+00,3.016000000000000014e+01,1.631670000000000087e+01,3.193504000000000087e+04,7.050480600000000559e+05,2.525923212999999896e+07,1.006718538460000038e+09,1.385751938862689325e-01
7.000000000000000000e+00,3.001000000000000156e+01,1.758330000000000126e+01,3.457965000000000146e+04,7.991469100000000326e+05,2.697126923000000045e+07,1.254932756799999952e+09,1.389422158731641599e-01
7.000000000000000000e+00,3.000000000000000000e+01,1.883330000000000126e+01,3.577500000000000000e+04,9.427730600000000559e+05,3.094090625000000000e+07,1.370338227089999914e+09,1.384459292437081046e-01
7.000000000000000000e+00,3.014999999999999858e+01,2.010000000000000142e+01,4.088633999999999651e+04,9.525103699999999953e+05,3.638304575000000000e+07,1.527466100210000038e+09,1.383861518299837334e-01
7.000000000000000000e+00,2.985000000000000142e+01,2.135000000000000142e+01,4.235569999999999709e+04,1.006134430000000051e+06,4.062362043999999762e+07,1.551425261190000057e+09,1.374847380518206263e-01
7.000000000000000000e+00,3.000000000000000000e+01,2.261670000000000158e+01,4.376926000000000204e+04,1.059770050000000047e+06,4.017374763000000268e+07,1.832245198440000057e+09,1.362287163510106924e-01
7.000000000000000000e+00,2.985999999999999943e+01,2.388329999999999842e+01,4.998345999999999913e+04,1.111658399999999907e+06,4.427465707000000030e+07,2.052002037740000010e+09,1.366302130265132642e-01
7.000000000000000000e+00,2.985000000000000142e+01,2.513329999999999842e+01,5.401686000000000058e+04,1.103809439999999944e+06,4.661577632999999821e+07,1.949742661599999905e+09,1.361751683158715087e-01
7.000000000000000000e+00,2.998999999999999844e+01,2.639999999999999858e+01,5.815472000000000116e+04,1.330081300000000047e+06,4.687229411999999732e+07,2.237052258079999924e+09,1.354206702637595350e-01
7.000000000000000000e+00,3.014999999999999858e+01,2.764999999999999858e+01,6.217063999999999942e+04,1.125490949999999953e+06,4.860733420000000298e+07,2.162910678070000172e+09,1.346599061637328010e-01
7.000000000000000000e+00,2.983999999999999986e+01,2.891669999999999874e+01,5.969144999999999709e+04,1.227520550000000047e+06,5.029463315999999642e+07,2.352478807889999866e+09,1.347696907932333654e-01
7.000000000000000000e+00,2.998999999999999844e+01,3.018329999999999913e+01,7.403491000000000349e+04,1.398765699999999953e+06,5.186764946000000089e+07,2.445260526179999828e+09,1.356905966618581483e-01
7.000000000000000000e+00,2.998999999999999844e+01,3.143329999999999913e+01,7.082111000000000058e+04,1.368141780000000028e+06,5.323817997999999672e+07,2.324001779840000153e+09,1.337794089354526483e-01
7.000000000000000000e+00,3.001000000000000156e+01,3.270000000000000284e+01,7.857375999999999476e+04,1.472396120000000112e+06,5.668172575000000000e+07,2.704572005960000038e+09,1.348098493724548264e-01
7.000000000000000000e+00,3.001000000000000156e+01,3.396670000000000300e+01,8.254297999999999593e+04,1.578191899999999907e+06,5.121752284000000358e+07,2.669411689380000114e+09,1.349730428360837731e-01
7.000000000000000000e+00,2.985000000000000142e+01,3.521670000000000300e+01,8.653124000000000524e+04,1.320832919999999925e+06,5.910176703000000119e+07,2.956468996139999866e+09,1.339923987587028631e-01
7.000000000000000000e+00,2.985999999999999943e+01,3.648329999999999984e+01,8.149386999999999534e+04,1.424992969999999972e+06,6.026162217000000179e+07,2.915060818369999886e+09,1.337650198439227223e-01
7.000000000000000000e+00,3.016000000000000014e+01,3.773329999999999984e+01,9.423250000000000000e+04,1.603352050000000047e+06,6.356555263000000268e+07,2.970770835039999962e+09,1.331947874150834765e-01
7.000000000000000000e+00,2.998999999999999844e+01,3.900000000000000000e+01,9.292644999999999709e+04,1.706906520000000019e+06,6.206043147999999672e+07,3.136633904170000076e+09,1.342671270641798142e-01
7.000000000000000000e+00,3.014000000000000057e+01,4.026670000000000016e+01,9.114294999999999709e+04,1.495699209999999963e+06,5.799076382999999821e+07,2.829238350010000229e+09,1.332676349238778313e-01
7.000000000000000000e+00,3.000000000000000000e+01,4.153329999999999700e+01,1.046807799999999988e+05,1.676317620000000112e+06,6.110725688000000268e+07,2.987929683280000210e+09,1.327601184854521332e-01
7.000000000000000000e+00,3.016000000000000014e+01,4.278329999999999700e+01,1.133059700000000012e+05,1.535586679999999935e+06,6.172785052000000328e+07,3.024023499909999847e+09,1.334443740070299089e-01
7.000000000000000000e+00,2.985999999999999943e+01,4.404999999999999716e+01,1.057454100000000035e+05,1.556492050000000047e+06,5.740918770000000298e+07,2.940575884309999943e+09,1.328991894042473310e-01
7.000000000000000000e+00,2.985000000000000142e+01,4.531669999999999732e+01,1.090882400000000052e+05,1.662078310000000056e+06,6.311340570000000298e+07,3.352650543510000229e+09,1.328357797795727269e-01
7.000000000000000000e+00,2.985999999999999943e+01,4.658330000000000126e+01,1.241806499999999942e+05,1.600363820000000065e+06,6.633242239000000060e+07,3.142866177860000134e+09,1.330671683966626606e-01
7.000000000000000000e+00,2.998999999999999844e+01,4.783330000000000126e+01,1.214449199999999983e+05,1.703909520000000019e+06,5.919812268999999762e+07,3.175396773769999981e+09,1.321681568712084198e-01
7.000000000000000000e+00,3.016000000000000014e+01,4.910000000000000142e+01,1.305339100000000035e+05,1.633290510000000009e+06,6.737939595000000298e+07,3.072782336369999886e+09,1.324630837722250987e-01
7.000000000000000000e+00,3.014999999999999858e+01,5.036670000000000158e+01,1.333187099999999919e+05,1.645555129999999888e+06,7.036681181000000238e+07,2.964100705719999790e+09,1.323733041680045519e-01
7.000000000000000000e+00,3.000000000000000000e+01,5.163329999999999842e+01,1.297243899999999994e+05,1.746277500000000000e+06,6.030583171000000089e+07,3.374272612650000095e+09,1.315769241794039479e-01
7.000000000000000000e+00,2.985999999999999943e+01,5.289999999999999858e+01,1.194016100000000006e+05,1.850798280000000028e+06,7.128309440000000596e+07,3.008754079130000114e+09,1.326152600445240914e-01
7.000000000000000000e+00,2.985000000000000142e+01,5.416669999999999874e+01,1.356747600000000093e+05,1.690873330000000075e+06,6.115469427000000328e+07,3.165276906519999981e+09,1.329496896636865599e-01
7.000000000000000000e+00,3.016000000000000014e+01,5.543330000000000268e+01,1.452081700000000128e+05,1.792782449999999953e+06,6.949368710999999940e+07,3.184304825440000057e+09,1.324901281996871960e-01
7.000000000000000000e+00,3.014999999999999858e+01,5.668330000000000268e+01,1.335309400000000023e+05,1.802385600000000093e+06,7.244318510999999940e+07,3.331537892489999771e+09,1.312800044533300459e-01
7.000000000000000000e+00,3.014999999999999858e+01,5.795000000000000284e+01,1.428004200000000128e+05,1.992866120000000112e+06,6.732200906999999285e+07,3.345428105630000114e+09,1.320278393303242759e-01
7.000000000000000000e+00,2.985999999999999943e+01,5.923329999999999984e+01,1.599323200000000070e+05,1.641902129999999888e+06,6.765159037000000477e+07,3.364090645440000057e+09,1.327604881084589739e-01
7.000000000000000000e+00,3.016000000000000014e+01,6.051670000000000016e+01,1.478282200000000012e+05,1.927269199999999953e+06,6.793981359000000358e+07,3.515599379719999790e+09,1.315458619810092045e-01
7.000000000000000000e+00,3.014999999999999858e+01,6.178329999999999700e+01,1.499003900000000140e+05,1.751338399999999907e+06,7.359643179999999702e+07,3.120601000380000114e+09,1.322276374622547712e-01
7.000000000000000000e+00,3.014999999999999858e+01,6.306669999999999732e+01,1.595590899999999965e+05,1.943945810000000056e+06,6.834367120999999344e+07,3.675416591619999886e+09,1.314979850226116187e-01
7.000000000000000000e+00,2.983999999999999986e+01,6.436669999999999447e+01,1.543917099999999919e+05,1.676266649999999907e+06,6.587811753000000119e+07,3.692399682690000057e+09,1.318447247935693734e-01
7.000000000000000000e+00,2.985000000000000142e+01,6.565000000000000568e+01,1.727203800000000047e+05,1.782044000000000000e+06,6.619571875000000000e+07,3.437473649150000095e+09,1.321317148394819396e-01
7.000000000000000000e+00,3.000000000000000000e+01,6.693330000000000268e+01,1.593959599999999919e+05,1.698008570000000065e+06,6.645180527000000328e+07,3.590526713739999771e+09,1.321088853099858795e-01
7.000000000000000000e+00,3.000000000000000000e+01,6.821659999999999968e+01,1.777276300000000047e+05,1.895679290000000037e+06,6.943991640000000596e+07,3.464700479599999905e+09,1.324400088339067194e-01
8.000000000000000000e+00,2.996999999999999886e+01,5.000000000000000000e+00,2.282979000000000087e+04,1.826780599999999977e+05,2.718858109999999870e+06,1.273598096299999952e+08,1.422684429111556459e-01
8.000000000000000000e+00,2.998000000000000043e+01,6.250000000000000000e+00,2.300561999999999898e+04,2.142217099999999919e+05,3.875803939999999944e+06,1.398231987899999917e+08,1.393742889867766177e-01
8.000000000000000000e+00,2.996999999999999886e+01,7.516666999999999987e+00,2.102447000000000116e+04,3.232146500000000233e+05,5.141716799999999814e+06,1.731764273400000036e+08,1.413810287290946377e-01
8.000000000000000000e+00,2.994000000000000128e+01,8.766666999999999987e+00,2.017861999999999898e+04,3.662360999999999767e+05,6.536476509999999776e+06,2.166805917199999988e+08,1.405410804555155269e-01
8.000000000000000000e+00,3.014999999999999858e+01,1.003332999999999942e+01,2.281031000000000131e+04,4.232951099999999860e+05,8.009581240000000224e+06,2.847168819200000167e+08,1.410741842062910867e-01
8.000000000000000000e+00,3.014000000000000057e+01,1.128332999999999942e+01,2.331070999999999913e+04,4.315338300000000163e+05,9.841750439999999478e+06,3.341143101000000238e+08,1.401721784329039433e-01
8.000000000000000000e+00,2.989999999999999858e+01,1.255000000000000071e+01,2.517154999999999927e+04,5.323995400000000373e+05,1.290426366999999993e+07,3.905921001499999762e+08,1.392273601133227623e-01
8.000000000000000000e+00,2.951999999999999957e+01,1.380000000000000071e+01,2.607991999999999825e+04,6.193220000000000000e+05,1.606131913000000082e+07,4.808354586499999762e+08,1.396275690084627097e-01
8.000000000000000000e+00,2.889000000000000057e+01,1.506667000000000023e+01,2.861790000000000146e+04,6.573914699999999721e+05,1.855281837000000104e+07,6.296657454199999571e+08,1.399408684452085327e-01
8.000000000000000000e+00,2.853000000000000114e+01,1.631666999999999845e+01,2.895745999999999913e+04,7.300388900000000140e+05,2.297741007999999821e+07,8.616421501200000048e+08,1.387763073709069872e-01
8.000000000000000000e+00,2.830999999999999872e+01,1.758333000000000013e+01,3.110795999999999913e+04,8.061419899999999907e+05,2.501821333999999985e+07,9.625210134900000095e+08,1.381974412026357457e-01
8.000000000000000000e+00,2.814000000000000057e+01,1.883333000000000013e+01,3.215931000000000131e+04,8.831609000000000233e+05,3.119344998000000045e+07,1.216229018200000048e+09,1.382798748151209678e-01
8.000000000000000000e+00,2.828000000000000114e+01,2.010000000000000142e+01,3.346690000000000146e+04,8.683298499999999767e+05,3.011728414000000060e+07,1.226398124509999990e+09,1.369135112286042344e-01
8.000000000000000000e+00,2.823999999999999844e+01,2.135000000000000142e+01,3.675097000000000116e+04,9.332343399999999674e+05,3.484603239999999851e+07,1.403123313319999933e+09,1.369712610314011980e-01
8.000000000000000000e+00,2.798000000000000043e+01,2.261666999999999916e+01,4.051587999999999738e+04,1.052660760000000009e+06,4.306950072999999672e+07,1.673754189190000057e+09,1.363428477525865656e-01
8.000000000000000000e+00,2.805999999999999872e+01,2.388333000000000084e+01,5.172136000000000058e+04,1.010305069999999949e+06,4.160967025000000000e+07,1.864161851240000010e+09,1.357072704469627078e-01
8.000000000000000000e+00,2.751999999999999957e+01,2.513333000000000084e+01,4.659331999999999971e+04,1.313487409999999916e+06,4.490098110999999940e+07,1.947779203089999914e+09,1.337023100589873337e-01
8.000000000000000000e+00,2.721000000000000085e+01,2.639999999999999858e+01,6.282481999999999971e+04,1.145524179999999935e+06,4.639055835999999940e+07,2.263154249150000095e+09,1.330351556760257514e-01
8.000000000000000000e+00,2.669999999999999929e+01,2.764999999999999858e+01,5.976659999999999854e+04,1.356565000000000000e+06,5.635401102000000328e+07,2.739682112659999847e+09,1.336961182812489435e-01
8.000000000000000000e+00,2.642999999999999972e+01,2.891666999999999987e+01,7.622617999999999302e+04,1.446606020000000019e+06,5.578373529999999702e+07,2.847644504599999905e+09,1.329165954377548586e-01
8.000000000000000000e+00,2.642999999999999972e+01,3.018333000000000155e+01,8.355419000000000233e+04,1.687385330000000075e+06,5.685317050999999791e+07,3.073055938059999943e+09,1.308845889296714748e-01
8.000000000000000000e+00,2.610000000000000142e+01,3.143333000000000155e+01,8.689871000000000640e+04,1.537466300000000047e+06,6.524611088000000268e+07,3.120119823590000153e+09,1.308447309210861442e-01
8.000000000000000000e+00,2.601999999999999957e+01,3.270000000000000284e+01,8.537930999999999767e+04,1.703420560000000056e+06,6.312783171999999881e+07,3.491002351519999981e+09,1.308703157142888096e-01
8.000000000000000000e+00,2.587000000000000099e+01,3.396667000000000058e+01,9.707233000000000175e+04,1.874544000000000000e+06,6.889759984999999404e+07,3.499880269739999771e+09,1.302248355275330005e-01
8.000000000000000000e+00,2.555000000000000071e+01,3.521667000000000058e+01,1.043568099999999977e+05,1.959977500000000000e+06,7.780481620999999344e+07,3.676737837429999828e+09,1.289857589608016109e-01
8.000000000000000000e+00,2.512999999999999901e+01,3.648333000000000226e+01,1.064661799999999930e+05,1.954330199999999953e+06,8.112752984000000358e+07,4.268304561400000095e+09,1.271531405167165285e-01
8.000000000000000000e+00,2.457999999999999829e+01,3.773333000000000226e+01,1.141103600000000006e+05,1.844536790000000037e+06,7.813732104999999702e+07,4.270692090239999771e+09,1.277489827934048250e-01
8.000000000000000000e+00,2.453000000000000114e+01,3.900000000000000000e+01,1.156243600000000006e+05,2.254892729999999981e+06,8.141833384000000358e+07,4.253500962289999962e+09,1.264203967979553866e-01
8.000000000000000000e+00,2.437999999999999901e+01,4.026666999999999774e+01,1.435577399999999907e+05,2.462820419999999925e+06,8.089937317000000179e+07,5.131891661229999542e+09,1.272106695237260610e-01
8.000000000000000000e+00,2.428999999999999915e+01,4.153332999999999942e+01,1.448663099999999977e+05,2.441518140000000130e+06,9.445958298000000417e+07,5.080612046579999924e+09,1.266208269419587529e-01
8.000000000000000000e+00,2.410000000000000142e+01,4.278332999999999942e+01,1.604437799999999988e+05,2.526395459999999963e+06,9.722178304000000656e+07,4.997031772689999580e+09,1.254466352490351266e-01
8.000000000000000000e+00,2.423999999999999844e+01,4.404999999999999716e+01,1.605655400000000081e+05,2.728135169999999925e+06,8.819902451999999583e+07,5.138575434920000076e+09,1.249974747780306095e-01
8.000000000000000000e+00,2.387000000000000099e+01,4.531667000000000201e+01,1.514602500000000000e+05,2.679758850000000093e+06,9.421444176999999583e+07,4.745245179380000114e+09,1.244808436744277991e-01
8.000000000000000000e+00,2.364999999999999858e+01,4.658332999999999657e+01,1.673716600000000035e+05,2.364826049999999814e+06,9.645997218000000715e+07,5.680203745279999733e+09,1.247972709257873652e-01
8.000000000000000000e+00,2.323000000000000043e+01,4.783332999999999657e+01,2.026701600000000035e+05,2.437493990000000224e+06,9.882809343999999762e+07,5.553717382310000420e+09,1.224342732592957755e-01
8.000000000000000000e+00,2.273999999999999844e+01,4.910000000000000142e+01,2.121227500000000000e+05,2.660377629999999888e+06,9.726602615999999642e+07,5.429278769989999771e+09,1.231096671513288304e-01
8.000000000000000000e+00,2.266000000000000014e+01,5.036666999999999916e+01,2.015105499999999884e+05,2.893245799999999814e+06,1.084920724200000018e+08,5.874654604460000038e+09,1.220341092179431652e-01
8.000000000000000000e+00,2.242999999999999972e+01,5.163333000000000084e+01,2.206381600000000035e+05,2.834252359999999870e+06,1.067012932600000054e+08,5.725248090640000343e+09,1.221090924404164280e-01
8.000000000000000000e+00,2.207000000000000028e+01,5.289999999999999858e+01,2.189127200000000012e+05,3.231321120000000112e+06,1.184431581700000018e+08,6.182484666119999886e+09,1.216586540777408465e-01
8.000000000000000000e+00,2.200000000000000000e+01,5.416667000000000343e+01,2.389387999999999884e+05,3.326289490000000224e+06,1.118384845999999940e+08,6.330196666350000381e+09,1.223961943832577587e-01
8.000000000000000000e+00,2.198000000000000043e+01,5.543332999999999799e+01,2.476120299999999988e+05,2.924009080000000075e+06,1.093073382000000030e+08,6.460417121489999771e+09,1.219750248681819305e-01
8.000000000000000000e+00,2.217999999999999972e+01,5.668332999999999799e+01,2.554870400000000081e+05,3.149150939999999944e+06,1.303319188599999994e+08,7.221440810550000191e+09,1.217460160442089823e-01
8.000000000000000000e+00,2.201999999999999957e+01,5.795000000000000284e+01,2.505900400000000081e+05,3.206611810000000056e+06,1.174723137500000000e+08,6.992169144649999619e+09,1.195849776694917627e-01
8.000000000000000000e+00,2.208999999999999986e+01,5.923333000000000226e+01,2.447793800000000047e+05,3.603184129999999888e+06,1.189631446200000048e+08,6.408267016180000305e+09,1.192004584257927435e-01
8.000000000000000000e+00,2.164000000000000057e+01,6.051666999999999774e+01,2.782297399999999907e+05,3.318255830000000075e+06,1.255946281700000018e+08,6.838286832739999771e+09,1.195579035999780049e-01
8.000000000000000000e+00,2.146000000000000085e+01,6.178332999999999942e+01,2.861487500000000000e+05,3.381963370000000112e+06,1.274095384000000060e+08,6.591426772460000038e+09,1.179891399305511845e-01
8.000000000000000000e+00,2.094000000000000128e+01,6.306667000000000201e+01,2.946875200000000186e+05,3.275228950000000186e+06,1.347170169399999976e+08,7.407794777720000267e+09,1.183264498391419367e-01
8.000000000000000000e+00,2.048000000000000043e+01,6.436666999999999916e+01,3.040027800000000279e+05,3.921854040000000037e+06,1.373804042500000000e+08,7.194862297039999962e+09,1.190080768320821852e-01
8.000000000000000000e+00,2.026999999999999957e+01,6.565000000000000568e+01,3.134144500000000116e+05,4.218322370000000112e+06,1.455266457500000000e+08,7.338565538279999733e+09,1.185445585190511159e-01
8.000000000000000000e+00,2.019999999999999929e+01,6.695000000000000284e+01,3.380450200000000186e+05,4.125667009999999776e+06,1.482218241299999952e+08,6.725729113510000229e+09,1.179905290820267710e-01
8.000000000000000000e+00,2.003000000000000114e+01,6.823332999999999515e+01,2.842557800000000279e+05,4.218922730000000447e+06,1.451617639799999893e+08,7.598237577569999695e+09,1.177064942131560293e-01
8.000000000000000000e+00,2.017999999999999972e+01,6.953333000000000652e+01,3.077837999999999884e+05,3.687462729999999981e+06,1.359833916100000143e+08,8.094236001710000038e+09,1.162432747740041322e-01
9.000000000000000000e+00,2.998999999999999844e+01,5.000000000000000000e+00,2.271472000000000116e+04,1.916568200000000070e+05,2.138712160000000149e+06,1.945455174499999881e+08,1.410170087721431820e-01
9.000000000000000000e+00,2.898000000000000043e+01,6.250000000000000000e+00,2.196702000000000044e+04,2.422740100000000093e+05,3.411022299999999814e+06,2.129474400800000131e+08,1.416416888550828534e-01
